device_id,device_type,os,manufacturer,network_operator,user_id,name,age,location,data_usage,network_speed,connection_duration,session_start_time,cell_id,signal_strength,latency,jitter,packet_loss
5046,router,iOS,Sony,Vodafone,4302,Anna Johnson,47,"(Decimal('-56.9017225'), Decimal('69.325170'))",48.08,161.57,888,2024-01-04 06:15:16.711593,477,-64.07,9.95,29.05,4.84
3917,router,Windows,Apple,AT&T,5971,Robert Carr,64,"(Decimal('-42.5831365'), Decimal('62.344217'))",22.57,716.34,4508,2024-04-12 02:29:22.131076,194,-66.06,40.13,25.38,3.94
7251,smartphone,Android,Huawei,Verizon,4693,Elizabeth Barrett,52,"(Decimal('-4.143776'), Decimal('38.700788'))",3.66,717.2,7101,2024-08-15 01:42:57.195262,121,-40.58,60.04,10.46,3.12
1160,router,Windows,Samsung,Verizon,6065,Ashley Morales,18,"(Decimal('-2.663488'), Decimal('164.773757'))",2.34,314.89,1246,2024-09-21 10:25:37.015494,975,-99.0,6.37,37.92,4.52
8735,router,Android,Sony,Vodafone,2139,Michael Thomas,25,"(Decimal('5.895593'), Decimal('4.430894'))",4.32,275.14,1985,2024-06-05 18:54:36.363348,23,-47.95,70.84,19.92,3.1
6788,IoT device,iOS,Samsung,T-Mobile,528,Nicole Moran,22,"(Decimal('12.7894365'), Decimal('-139.636631'))",38.74,592.92,4454,2024-01-30 10:49:01.476681,895,-53.18,1.97,33.15,4.2
6317,router,Windows,Huawei,AT&T,5301,Aaron Smith,61,"(Decimal('-50.218849'), Decimal('-106.442954'))",9.3,826.84,491,2024-04-24 14:00:10.986016,513,-50.45,72.91,0.73,2.81
5371,router,Android,Sony,AT&T,1443,Candace Long,59,"(Decimal('-36.4708905'), Decimal('-2.919108'))",17.75,287.87,2938,2024-01-12 22:37:24.657134,346,-91.16,2.77,36.57,2.78
9222,router,Windows,Samsung,T-Mobile,6866,Marc Soto,30,"(Decimal('-80.5687345'), Decimal('135.573389'))",30.19,128.8,3910,2024-02-10 17:09:32.334456,305,-106.32,2.9,49.74,4.86
6593,IoT device,Android,Huawei,Vodafone,9110,Tyler Nash,46,"(Decimal('74.590097'), Decimal('-71.351059'))",44.49,672.8,5440,2024-01-06 20:13:02.344141,905,-48.57,50.61,35.1,0.12
8602,router,Windows,Nokia,Vodafone,6549,George Morse,32,"(Decimal('42.2361055'), Decimal('43.983363'))",1.88,374.49,4912,2024-04-22 03:52:37.301955,998,-45.75,13.87,29.89,0.45
6619,router,Android,Sony,Vodafone,8788,Kristen Cooper,21,"(Decimal('-33.090865'), Decimal('-73.498005'))",41.58,610.73,648,2024-09-16 18:25:39.303169,40,-96.25,74.86,36.35,3.18
9303,IoT device,Android,Huawei,Vodafone,9474,Kristin Hill,58,"(Decimal('34.4540585'), Decimal('-49.977448'))",32.09,466.25,6411,2024-08-14 16:11:02.764981,771,-64.99,66.38,3.87,4.75
8452,IoT device,iOS,Huawei,AT&T,4901,Andrew Rivas,54,"(Decimal('6.7568265'), Decimal('-24.951872'))",39.87,682.05,7045,2024-08-16 14:49:43.059331,43,-59.5,42.48,29.52,3.86
7968,IoT device,iOS,Samsung,Vodafone,6031,Joshua Sanchez,62,"(Decimal('-83.619002'), Decimal('166.203538'))",30.44,234.99,5739,2024-03-11 12:28:45.286403,798,-71.86,73.49,44.13,0.84
9710,smartphone,Windows,Apple,T-Mobile,6879,Samantha Smith,26,"(Decimal('82.3914955'), Decimal('-166.832377'))",1.16,406.31,1206,2024-05-23 21:01:52.295467,479,-59.42,42.83,1.65,3.58
3981,IoT device,Windows,Apple,AT&T,6777,Ernest Dean,72,"(Decimal('-68.4463155'), Decimal('108.294196'))",45.04,919.54,6457,2024-05-03 02:27:30.458851,579,-116.48,10.92,20.46,0.24
7264,router,Windows,Huawei,Verizon,2296,Casey Williams,78,"(Decimal('39.193140'), Decimal('129.655340'))",39.74,226.17,440,2024-02-05 04:52:43.761913,243,-65.54,19.4,29.63,0.96
5877,router,Windows,Samsung,AT&T,1667,Scott Carrillo,64,"(Decimal('48.958650'), Decimal('-52.224709'))",24.2,701.4,260,2024-01-07 22:08:48.815788,452,-101.47,2.15,18.65,1.93
5125,IoT device,Android,Sony,T-Mobile,6943,Ashley Rodriguez,55,"(Decimal('21.731581'), Decimal('-52.601030'))",22.37,175.0,311,2024-03-01 01:49:32.318015,458,-49.2,45.82,45.55,2.78
8093,router,Windows,Apple,Vodafone,3965,Jennifer Shelton,43,"(Decimal('-67.6710385'), Decimal('-123.482983'))",37.42,299.88,1581,2024-05-05 09:20:28.084044,272,-46.64,18.93,15.92,4.24
3130,smartphone,iOS,Sony,T-Mobile,6634,Maria Lewis,21,"(Decimal('-51.3170595'), Decimal('78.841602'))",7.94,239.63,2238,2024-04-12 11:14:59.678951,118,-112.5,96.28,30.26,3.61
3868,IoT device,Android,Apple,Verizon,600,Whitney Webster,76,"(Decimal('28.3808295'), Decimal('-119.326052'))",36.71,151.1,6322,2024-05-15 09:25:54.265347,376,-76.77,65.61,15.63,3.76
1735,smartphone,Windows,Apple,AT&T,580,Lauren Reed,62,"(Decimal('31.118679'), Decimal('146.734550'))",14.88,741.41,4467,2024-02-04 20:38:58.918600,474,-44.75,64.66,36.68,1.06
2725,IoT device,Android,Apple,T-Mobile,2954,Candice Thompson,43,"(Decimal('53.966439'), Decimal('17.496290'))",20.46,637.65,861,2024-03-04 02:51:08.133669,291,-43.37,74.37,27.99,3.68
8676,smartphone,iOS,Huawei,Vodafone,5527,Jessica Mahoney,31,"(Decimal('76.636514'), Decimal('22.181770'))",45.57,693.16,4193,2024-08-27 02:58:59.100827,10,-111.08,43.64,12.38,4.76
2022,smartphone,iOS,Apple,Verizon,6742,Jennifer Jones,58,"(Decimal('-82.8928315'), Decimal('30.407795'))",4.09,338.02,458,2024-05-16 00:29:19.044277,802,-111.91,78.41,6.68,3.05
9645,IoT device,iOS,Sony,Verizon,298,Kevin Elliott PhD,63,"(Decimal('-21.0416215'), Decimal('45.417862'))",37.91,517.16,4675,2024-02-15 05:15:20.231065,88,-87.46,33.17,6.84,4.3
4651,router,Android,Nokia,AT&T,2417,Patrick Ray,65,"(Decimal('59.4938115'), Decimal('150.171571'))",27.5,555.88,3224,2024-09-22 17:21:54.552849,107,-57.31,81.24,45.0,0.94
8186,router,iOS,Nokia,Vodafone,7703,Stephanie Bowen,37,"(Decimal('-16.7170545'), Decimal('-162.120445'))",7.63,413.65,4199,2024-03-14 09:53:36.817534,743,-45.43,71.17,33.6,1.14
4495,smartphone,Windows,Nokia,AT&T,286,Kimberly Melendez,28,"(Decimal('-23.4338905'), Decimal('-104.704407'))",13.29,597.6,2187,2024-04-04 12:26:19.250510,949,-40.04,28.46,44.14,3.32
8249,IoT device,Android,Sony,Vodafone,1208,Jessica Hall,22,"(Decimal('58.870932'), Decimal('68.887734'))",20.88,168.06,5896,2024-08-29 16:11:18.320733,984,-91.47,98.04,22.24,0.92
2092,IoT device,Windows,Huawei,T-Mobile,1176,Tracie Petersen,79,"(Decimal('-10.5011015'), Decimal('149.051689'))",41.53,179.83,3272,2024-01-07 05:42:23.924773,84,-86.03,50.02,43.66,0.42
7560,router,iOS,Nokia,T-Mobile,7959,Nicole Mata,56,"(Decimal('33.2798955'), Decimal('-90.368307'))",17.37,680.81,974,2024-08-22 23:19:15.659108,946,-57.91,68.22,8.56,4.96
4619,router,Android,Nokia,AT&T,9088,Laura Cunningham,78,"(Decimal('21.292594'), Decimal('-7.949624'))",2.02,97.33,6283,2024-08-09 19:18:42.683450,381,-68.7,71.61,35.74,1.88
1446,smartphone,Android,Samsung,Verizon,2888,Jeremy Flynn,51,"(Decimal('63.655249'), Decimal('-48.832091'))",6.75,400.87,5223,2024-04-02 16:50:00.393709,438,-104.6,22.07,19.54,4.18
4102,router,iOS,Nokia,Vodafone,3393,Daniel Cohen,61,"(Decimal('-85.9723885'), Decimal('101.387622'))",2.48,996.33,6874,2024-04-18 23:58:46.199659,358,-109.39,29.54,2.86,3.08
1782,smartphone,Android,Sony,Verizon,6206,Lisa Cox,62,"(Decimal('-57.1762505'), Decimal('106.719858'))",6.6,171.65,3117,2024-06-13 14:01:31.024246,55,-100.26,63.47,49.31,0.51
1228,router,Windows,Nokia,AT&T,690,Whitney Johnson,26,"(Decimal('28.3816525'), Decimal('76.026915'))",43.33,59.87,4438,2024-02-13 10:40:34.360829,134,-109.0,21.7,12.94,1.24
7332,router,iOS,Sony,Vodafone,6619,Heather Burnett,29,"(Decimal('61.6846305'), Decimal('-123.742439'))",4.44,89.1,1226,2024-07-31 12:14:45.005998,931,-44.32,56.42,16.41,0.13
6035,smartphone,Android,Nokia,T-Mobile,5394,James Mcdonald,61,"(Decimal('37.232436'), Decimal('29.692805'))",39.16,151.95,2668,2024-03-17 00:33:25.378921,202,-77.4,72.8,44.17,0.67
7235,smartphone,Android,Samsung,T-Mobile,1794,Robert Gilbert,38,"(Decimal('-1.4427865'), Decimal('17.704592'))",29.91,86.08,4715,2024-08-17 03:19:31.878904,106,-50.06,48.13,3.6,0.82
4146,router,Android,Nokia,Verizon,8967,Lori Brown,69,"(Decimal('52.6241625'), Decimal('-23.989576'))",5.62,212.52,86,2024-05-17 02:13:02.807888,389,-42.92,19.94,12.75,2.11
6156,router,Android,Sony,Verizon,4032,Kimberly Clark,60,"(Decimal('-89.532876'), Decimal('29.688618'))",34.48,137.63,2390,2024-07-14 15:59:31.111151,850,-46.56,5.13,47.98,4.41
3978,smartphone,iOS,Nokia,Vodafone,8186,Hayden Evans,25,"(Decimal('36.025728'), Decimal('-69.885674'))",22.73,895.17,5952,2024-02-07 01:48:05.589454,313,-90.77,91.96,32.47,3.47
6034,smartphone,iOS,Apple,Verizon,8220,Jose Shelton,34,"(Decimal('-26.238032'), Decimal('56.174113'))",41.77,662.06,6286,2024-06-14 23:03:07.130648,965,-43.42,9.94,38.97,2.16
8618,IoT device,Windows,Nokia,Vodafone,3487,Andrea Evans,48,"(Decimal('-87.5636855'), Decimal('92.154558'))",19.57,154.23,2419,2024-04-24 08:56:32.650786,669,-66.72,98.68,11.47,3.36
7168,IoT device,Windows,Sony,Vodafone,8148,Mark Hernandez,33,"(Decimal('16.9038935'), Decimal('57.085491'))",3.89,662.38,4178,2024-01-03 14:16:10.420480,995,-118.21,84.47,26.74,3.82
9170,smartphone,iOS,Huawei,Vodafone,2946,Thomas Marshall,29,"(Decimal('25.112431'), Decimal('10.606540'))",9.16,426.82,4470,2024-02-02 19:12:09.174599,493,-101.25,82.83,17.86,1.79
3134,smartphone,iOS,Sony,Vodafone,8083,Nathan Mata,28,"(Decimal('-35.898197'), Decimal('171.603629'))",35.85,819.8,66,2024-03-13 14:59:09.064756,321,-117.81,64.84,7.92,1.02
5672,IoT device,Android,Apple,T-Mobile,4236,Joseph Mckenzie,39,"(Decimal('65.0105815'), Decimal('97.536437'))",5.77,516.56,765,2024-07-11 14:56:57.530095,703,-92.82,93.57,6.92,1.87
5443,smartphone,Android,Apple,Vodafone,3064,Nicholas Garcia,38,"(Decimal('45.443768'), Decimal('88.712444'))",2.76,580.18,2031,2024-01-30 11:02:55.945642,310,-64.73,67.37,11.23,3.69
1647,IoT device,Android,Huawei,Vodafone,5387,Faith Hunter,34,"(Decimal('-25.620183'), Decimal('69.046785'))",16.41,115.92,276,2024-01-03 18:56:58.248984,389,-91.05,68.92,1.91,4.31
4986,IoT device,Windows,Apple,AT&T,7244,Kathryn Jackson,19,"(Decimal('-49.5998985'), Decimal('-123.263080'))",13.96,120.16,2677,2024-03-24 22:05:46.763396,167,-70.95,30.66,7.98,1.62
1611,smartphone,iOS,Huawei,T-Mobile,3488,Henry Wong,47,"(Decimal('-85.995850'), Decimal('153.504868'))",4.61,621.05,1894,2024-01-31 03:39:01.952893,556,-55.56,22.91,8.72,4.27
5644,router,Android,Nokia,Vodafone,7948,Carol Floyd MD,23,"(Decimal('-22.6341075'), Decimal('-89.591891'))",12.72,556.01,2966,2024-07-27 15:40:32.574080,340,-71.93,22.42,28.69,4.0
1469,IoT device,iOS,Huawei,Vodafone,6971,Sabrina Strong DVM,27,"(Decimal('55.398195'), Decimal('-147.521124'))",21.76,444.86,6979,2024-01-25 13:30:12.278385,396,-52.31,90.2,4.2,3.73
9265,smartphone,iOS,Apple,AT&T,3926,Veronica Gamble,31,"(Decimal('-50.966448'), Decimal('-177.220976'))",34.51,281.67,6596,2024-01-26 13:25:12.991724,906,-56.39,26.56,41.16,1.06
2250,smartphone,iOS,Sony,AT&T,1198,Edward Logan,52,"(Decimal('44.3440065'), Decimal('-162.758919'))",7.4,57.65,3850,2024-01-09 00:57:24.509495,302,-118.34,26.03,33.24,1.84
9277,IoT device,iOS,Nokia,Vodafone,2883,Elizabeth Hunter,57,"(Decimal('-26.096621'), Decimal('72.060051'))",30.21,242.75,1479,2024-06-29 06:47:47.088644,157,-41.0,70.78,7.15,4.87
3663,IoT device,Android,Sony,Vodafone,8272,Terry Hale,54,"(Decimal('-46.2195185'), Decimal('-127.701241'))",27.38,297.08,7065,2024-07-15 09:49:57.266948,346,-65.94,20.52,25.68,2.1
6449,IoT device,Windows,Sony,T-Mobile,7436,Christopher Wheeler,21,"(Decimal('-19.017908'), Decimal('176.091469'))",24.83,245.79,5023,2024-06-30 06:59:00.468430,147,-92.33,10.54,4.62,2.55
9471,router,Android,Sony,Verizon,378,Andrea Hardy,26,"(Decimal('-53.182633'), Decimal('-167.003812'))",48.83,73.44,5700,2024-02-26 23:03:20.771993,765,-117.09,67.56,16.14,4.56
3199,IoT device,iOS,Samsung,T-Mobile,126,Kevin Wolf,80,"(Decimal('-65.3324915'), Decimal('-131.891109'))",46.04,217.29,3312,2024-06-12 22:52:34.151198,999,-92.43,44.12,31.94,2.17
8384,router,Android,Samsung,Verizon,8445,Andrew Anderson,52,"(Decimal('-84.3739105'), Decimal('-0.323066'))",47.54,64.51,1720,2024-07-03 01:39:22.052603,845,-109.57,96.22,44.91,4.57
2356,IoT device,iOS,Sony,T-Mobile,3611,Mark Johnson,21,"(Decimal('11.6865535'), Decimal('57.355438'))",8.06,153.96,1691,2024-07-26 05:16:55.604691,417,-79.45,57.08,9.12,0.32
3444,router,Windows,Huawei,Verizon,673,Michelle Gregory,27,"(Decimal('81.5670975'), Decimal('-32.787451'))",23.5,365.52,4443,2024-09-16 20:33:57.198305,194,-86.29,48.16,41.33,1.12
2689,smartphone,iOS,Huawei,AT&T,7102,Angela Alvarado,60,"(Decimal('20.441505'), Decimal('-77.790779'))",11.65,346.2,6900,2024-06-05 19:29:55.014172,200,-117.15,9.11,49.61,3.68
4621,smartphone,Android,Sony,T-Mobile,5466,Theresa Deleon,72,"(Decimal('56.7329825'), Decimal('-128.859646'))",16.61,425.05,5028,2024-02-23 21:30:56.459252,389,-102.21,59.48,25.35,2.68
6579,IoT device,iOS,Samsung,T-Mobile,7306,Natalie York MD,44,"(Decimal('-25.4893375'), Decimal('145.481210'))",20.85,995.26,6819,2024-08-19 03:40:22.605999,842,-68.33,5.56,23.92,1.39
1158,smartphone,iOS,Huawei,AT&T,183,Anna Ward,22,"(Decimal('9.8579295'), Decimal('-137.544880'))",10.54,932.74,2471,2024-08-07 07:38:47.896322,828,-109.07,26.18,2.24,2.12
9644,smartphone,Windows,Nokia,AT&T,7753,Brittany Smith,27,"(Decimal('-49.8652585'), Decimal('-80.030279'))",48.27,453.61,103,2024-03-24 00:07:49.149584,346,-79.15,88.47,4.77,3.69
1400,smartphone,Windows,Nokia,T-Mobile,9591,Nichole Morgan,52,"(Decimal('82.290454'), Decimal('177.209947'))",14.25,88.78,4958,2024-03-01 19:11:43.034090,738,-43.54,50.58,28.24,4.19
3165,IoT device,iOS,Nokia,Verizon,3576,Nicholas Howard,61,"(Decimal('13.650190'), Decimal('5.755740'))",33.44,431.2,627,2024-03-18 03:08:57.762657,779,-71.77,10.2,45.24,4.89
1899,IoT device,Windows,Apple,Verizon,8309,Bryan Jackson,63,"(Decimal('-18.775414'), Decimal('-155.502068'))",42.58,215.3,3637,2024-06-05 11:26:22.120384,256,-58.15,99.54,42.08,1.81
3092,router,iOS,Samsung,Verizon,8279,Jesse Espinoza,63,"(Decimal('49.378037'), Decimal('-85.131755'))",1.98,319.35,5954,2024-07-07 06:31:40.808858,476,-41.28,43.27,32.11,3.18
6913,smartphone,iOS,Nokia,Vodafone,6234,Colleen Jones,38,"(Decimal('-50.0034575'), Decimal('162.445833'))",25.6,745.25,7163,2024-03-11 22:33:14.184943,785,-53.89,57.35,13.39,3.86
8575,IoT device,iOS,Samsung,AT&T,600,Jennifer Bell,22,"(Decimal('-61.178734'), Decimal('149.302389'))",36.9,247.83,2103,2024-02-25 06:42:56.624766,466,-76.95,8.85,39.57,4.4
4238,router,Android,Samsung,AT&T,4767,Melissa Lawson,31,"(Decimal('-70.313251'), Decimal('58.223548'))",23.29,88.89,117,2024-08-20 08:32:19.164922,72,-82.48,97.11,2.17,3.54
7324,router,Windows,Huawei,T-Mobile,4734,Thomas Thomas,57,"(Decimal('-78.0785605'), Decimal('-92.883813'))",24.55,830.72,970,2024-08-17 14:31:21.753106,770,-119.23,43.05,33.57,2.09
7549,smartphone,Android,Nokia,Vodafone,7850,Michael Holland,63,"(Decimal('36.555920'), Decimal('80.064577'))",45.37,768.6,670,2024-04-08 10:45:57.842175,469,-76.67,63.74,35.96,1.74
8674,router,Windows,Apple,AT&T,6430,Kirsten Hernandez,44,"(Decimal('54.850446'), Decimal('47.396939'))",11.45,744.67,1534,2024-03-30 13:06:18.296458,428,-81.02,63.6,23.69,0.5
9777,router,Windows,Samsung,T-Mobile,7191,Matthew Smith,45,"(Decimal('-67.7588525'), Decimal('86.684082'))",47.84,995.06,3710,2024-04-27 02:41:50.868193,740,-44.01,11.43,15.06,1.21
3955,IoT device,Android,Nokia,AT&T,958,Dawn Levy,75,"(Decimal('82.0188305'), Decimal('162.834589'))",38.55,727.44,5898,2024-07-21 00:41:27.710991,609,-118.8,73.82,30.0,2.61
3749,router,iOS,Huawei,Verizon,7926,Brooke Becker,72,"(Decimal('-43.6509775'), Decimal('-15.665508'))",39.08,423.45,6948,2024-05-21 23:00:33.508878,745,-104.69,7.36,4.56,0.09
5289,smartphone,Windows,Huawei,Vodafone,8466,Faith King,30,"(Decimal('50.896642'), Decimal('-41.558851'))",14.49,926.7,2929,2024-02-10 01:17:06.798750,125,-61.55,44.02,1.51,3.53
6323,router,Windows,Nokia,Vodafone,5576,Connor Morgan,76,"(Decimal('49.132504'), Decimal('-42.594950'))",16.5,374.53,3493,2024-06-27 10:14:18.546268,859,-54.85,7.32,9.35,4.49
2254,router,Windows,Apple,Vodafone,4264,John Smith,78,"(Decimal('-58.7165605'), Decimal('66.499461'))",21.45,429.9,2195,2024-01-31 00:33:58.498301,953,-49.94,60.36,2.52,2.62
8579,router,Windows,Huawei,Verizon,8177,Terri Bell,23,"(Decimal('12.8837285'), Decimal('-110.458782'))",28.35,951.67,4868,2024-07-10 05:09:45.172639,167,-114.59,43.83,43.73,0.08
5005,smartphone,Android,Apple,T-Mobile,2942,Ronald Walker,52,"(Decimal('-70.503964'), Decimal('-114.292848'))",20.55,591.71,488,2024-05-12 01:19:39.992081,298,-97.21,69.45,26.05,1.56
2465,smartphone,Windows,Apple,Verizon,9776,Meagan Mullen,58,"(Decimal('38.8521105'), Decimal('-63.096800'))",30.21,236.15,5732,2024-05-02 08:12:18.399245,844,-82.24,89.88,37.99,1.38
6450,smartphone,Android,Nokia,AT&T,4787,James Parker,37,"(Decimal('57.7914195'), Decimal('141.793916'))",11.32,599.23,3848,2024-03-28 00:38:02.682721,81,-86.23,34.0,47.7,2.47
3422,smartphone,Android,Apple,Vodafone,4997,Cory Hall,29,"(Decimal('-74.1604315'), Decimal('-153.705475'))",15.85,12.54,2610,2024-07-07 17:29:36.237333,367,-116.81,90.79,7.16,1.19
2467,IoT device,iOS,Samsung,T-Mobile,3158,Jeremy Aguirre,47,"(Decimal('-34.683776'), Decimal('169.253335'))",35.63,475.92,592,2024-02-06 06:38:45.722749,991,-70.84,17.66,1.01,4.73
5786,router,Windows,Nokia,Vodafone,6027,Dana Jones,59,"(Decimal('-26.0774665'), Decimal('133.535230'))",21.73,214.49,4395,2024-03-16 11:41:55.513852,918,-54.27,13.47,43.57,1.26
7626,smartphone,iOS,Apple,T-Mobile,8852,Samantha Jensen,32,"(Decimal('63.9124255'), Decimal('10.007102'))",11.41,789.08,3706,2024-07-29 20:24:43.946530,197,-88.47,3.07,27.91,4.54
7582,smartphone,iOS,Nokia,Vodafone,1806,Sara Hill,59,"(Decimal('51.9365265'), Decimal('-158.605899'))",35.2,36.27,5717,2024-08-02 02:04:38.723921,513,-86.72,58.87,27.93,2.65
3527,router,Android,Nokia,AT&T,9971,Lauren Barker,23,"(Decimal('-60.8109625'), Decimal('17.159017'))",22.28,705.83,3365,2024-01-28 21:37:57.555492,804,-80.32,97.0,20.19,2.13
3073,IoT device,iOS,Nokia,Verizon,8005,Tracy Wise,64,"(Decimal('-36.224827'), Decimal('32.568092'))",39.05,366.08,1550,2024-03-11 05:32:50.395554,434,-87.36,55.59,33.71,3.15
5040,smartphone,Android,Huawei,T-Mobile,4277,Jeffery Avila,67,"(Decimal('53.7552605'), Decimal('-53.048351'))",46.06,612.5,6712,2024-05-25 01:20:16.699919,669,-83.08,78.03,30.39,3.1
2942,router,Windows,Huawei,AT&T,93,Arthur Martin,80,"(Decimal('38.050157'), Decimal('-85.688803'))",9.18,868.17,5257,2024-02-16 03:10:55.802877,979,-100.33,61.56,39.92,1.73
7885,IoT device,Android,Huawei,Verizon,8722,Miguel Fuentes,28,"(Decimal('34.6841525'), Decimal('52.817570'))",36.48,919.84,1296,2024-01-04 07:07:41.811071,569,-57.81,5.12,25.2,0.87
8474,IoT device,Android,Huawei,Verizon,8852,Susan Johnson,65,"(Decimal('-25.3591095'), Decimal('-120.861110'))",43.44,229.82,1802,2024-02-08 01:42:41.024152,51,-49.43,21.85,24.13,1.31
4239,router,iOS,Nokia,T-Mobile,6555,Michael Barr,78,"(Decimal('-33.597168'), Decimal('171.297838'))",49.04,61.45,6650,2024-01-04 12:28:44.174975,503,-42.0,2.83,42.85,0.46
3960,router,iOS,Sony,Vodafone,3514,Nicole Johnson,62,"(Decimal('-21.072007'), Decimal('7.190128'))",38.05,635.84,4103,2024-05-23 03:12:33.150834,190,-73.33,5.73,36.87,4.1
4910,IoT device,iOS,Huawei,T-Mobile,7801,Adriana Wright,19,"(Decimal('-41.854788'), Decimal('169.994513'))",32.99,344.77,3448,2024-08-21 22:13:33.305867,408,-57.93,73.95,14.54,4.65
7678,router,Android,Samsung,Verizon,4688,Dr. Edward Foster,80,"(Decimal('-43.450164'), Decimal('-158.202216'))",45.52,16.62,2770,2024-07-29 02:21:37.065327,281,-71.59,11.62,46.76,1.96
5072,IoT device,iOS,Apple,AT&T,8322,Morgan Hoffman,75,"(Decimal('85.0948685'), Decimal('-94.229954'))",40.98,718.17,376,2024-07-05 05:27:48.996800,10,-89.06,43.89,14.05,4.34
4292,smartphone,iOS,Huawei,Verizon,9956,John Porter,51,"(Decimal('32.804832'), Decimal('-163.298477'))",29.6,248.79,4191,2024-03-19 06:38:06.538741,857,-89.91,90.09,26.79,0.29
6745,IoT device,Windows,Samsung,T-Mobile,5520,George Meyer MD,55,"(Decimal('74.723555'), Decimal('142.388089'))",21.15,279.49,3520,2024-06-05 13:53:55.272278,584,-98.82,89.83,37.16,2.43
1127,smartphone,iOS,Samsung,AT&T,2314,Danielle Cherry,74,"(Decimal('2.4526635'), Decimal('40.624697'))",48.42,776.32,2567,2024-05-16 18:29:13.885584,468,-100.87,52.1,38.51,1.38
7054,smartphone,iOS,Apple,T-Mobile,4120,Daniel Carpenter,29,"(Decimal('30.8219995'), Decimal('30.806583'))",36.25,160.67,6116,2024-03-18 16:36:25.755100,581,-68.46,90.39,31.21,1.93
2456,router,iOS,Apple,Vodafone,6447,Nicole Pierce,68,"(Decimal('27.9361015'), Decimal('-49.842717'))",39.16,496.29,2150,2024-02-18 18:46:31.605437,361,-59.27,64.5,4.02,1.16
9850,smartphone,Android,Huawei,T-Mobile,6587,Randall Cowan,52,"(Decimal('-64.173988'), Decimal('-127.513201'))",3.28,324.78,3594,2024-04-27 05:35:28.177906,160,-68.44,6.8,7.5,1.18
7991,smartphone,Windows,Samsung,AT&T,8821,Mary Marshall,63,"(Decimal('65.577853'), Decimal('-115.207264'))",25.88,964.02,202,2024-07-03 19:40:23.678379,575,-97.97,7.26,46.5,1.52
6660,router,Windows,Sony,T-Mobile,9781,Chad Wells,75,"(Decimal('-65.2578435'), Decimal('-5.467363'))",47.04,545.6,3032,2024-09-07 19:55:27.909330,941,-66.66,35.28,47.65,2.45
9196,router,Android,Huawei,AT&T,3190,Patricia Campbell,79,"(Decimal('-46.967409'), Decimal('-119.192483'))",20.33,633.07,1634,2024-02-09 12:27:12.279825,154,-78.34,37.72,36.33,4.29
3715,IoT device,iOS,Huawei,Vodafone,2295,Kim Ponce,34,"(Decimal('0.2805095'), Decimal('152.710458'))",41.33,489.28,7085,2024-08-10 02:27:29.759167,838,-66.97,83.39,48.18,4.92
4024,IoT device,Android,Apple,Vodafone,3729,Kenneth Chaney,44,"(Decimal('-71.7884105'), Decimal('45.726774'))",9.04,124.45,4756,2024-06-13 19:00:19.921620,278,-107.41,65.46,18.99,3.36
3933,router,iOS,Sony,AT&T,9151,Jessica Morrow,21,"(Decimal('31.185619'), Decimal('149.409576'))",11.75,262.77,4021,2024-06-27 16:10:05.588698,50,-72.69,67.94,16.46,3.19
5211,IoT device,Android,Samsung,Verizon,5519,Nathan Andersen,69,"(Decimal('71.703500'), Decimal('100.194654'))",28.05,406.51,4150,2024-06-30 17:20:14.691378,764,-61.44,52.51,19.86,1.8
6591,IoT device,Android,Sony,Vodafone,5914,Jason Owens,20,"(Decimal('73.7429435'), Decimal('-25.318059'))",3.62,391.79,4009,2024-03-16 14:53:29.015562,275,-46.96,38.61,5.61,1.04
4997,router,Windows,Apple,Vodafone,9738,Sabrina Black,21,"(Decimal('-10.639166'), Decimal('-66.910263'))",24.96,82.13,2568,2024-05-19 14:18:59.284396,200,-48.31,53.32,12.06,2.62
6390,router,Android,Sony,Verizon,5878,Bonnie Clark,19,"(Decimal('-16.5065265'), Decimal('-131.318018'))",36.87,903.72,6057,2024-06-26 15:22:07.803072,507,-99.19,18.64,2.46,3.18
2418,router,Android,Huawei,AT&T,4718,Jonathan Donaldson,25,"(Decimal('82.982527'), Decimal('132.053436'))",36.09,555.07,1912,2024-08-27 10:44:32.335976,529,-97.92,49.95,47.39,4.88
6551,smartphone,Android,Apple,Verizon,197,Dawn Valdez,49,"(Decimal('-25.1665145'), Decimal('48.160484'))",48.56,408.21,5530,2024-03-05 08:04:24.332472,680,-45.25,6.54,17.87,1.83
8652,router,Android,Nokia,AT&T,3218,Gabriel Reese,71,"(Decimal('22.7112495'), Decimal('137.180261'))",18.99,865.89,1706,2024-04-01 13:26:45.765973,577,-48.49,17.75,24.92,0.75
5813,smartphone,Android,Samsung,Vodafone,3952,Donald Cortez,41,"(Decimal('-54.8518385'), Decimal('-4.126067'))",16.89,736.17,4229,2024-06-14 14:05:07.597312,579,-105.07,76.88,29.09,0.3
1210,IoT device,iOS,Nokia,Vodafone,7598,Mark Vaughn,52,"(Decimal('36.9803535'), Decimal('88.423913'))",34.49,448.05,5939,2024-07-21 11:11:33.340651,95,-44.4,97.14,28.73,1.43
4672,smartphone,iOS,Sony,Verizon,9485,Justin Perez,53,"(Decimal('4.513412'), Decimal('55.662291'))",12.01,759.17,370,2024-08-17 02:03:08.483731,181,-74.26,12.35,38.3,2.3
